geometry_id,density,seed,mask_variant,method,status,output_path,error,parameters,common_f1,common_precision,common_recall,fragment_recovery_rate,pixel_recovery_rate,representation_dependent_pixel_recovery_rate
cov50/synth_0017,50,20265818,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov50\synth_0017\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.6323482681919288,0.6972669936930623,0.5784883720930233,0.4657534246575342,0.0,0.0
cov50/synth_0017,50,20265818,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov50\synth_0017\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.6334888543286677,0.5715622076707203,0.7104651162790697,0.3561643835616438,0.25,0.25
cov50/synth_0018,50,20265819,1,baseline_cc,ok,output\locked_evaluation\outputs\cov50\synth_0018\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.04364969736544692,0.02247336298748319,0.7563098346388164,0.14864864864864866,0.0,0.0
cov50/synth_0018,50,20265819,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov50\synth_0018\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.585068562722194,0.7024390243902439,0.5013054830287206,0.4189189189189189,0.0,0.0
cov50/synth_0018,50,20265819,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov50\synth_0018\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.6412395709177592,0.5899122807017544,0.7023498694516971,0.44594594594594594,0.21794871794871795,0.21794871794871795
cov50/synth_0019,50,20265820,1,baseline_cc,ok,output\locked_evaluation\outputs\cov50\synth_0019\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.034343654600959436,0.017495140238822548,0.9292035398230089,0.027777777777777776,0.0,0.0
cov50/synth_0019,50,20265820,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov50\synth_0019\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.6614111154907371,0.7104149026248942,0.6187315634218289,0.4444444444444444,0.0,0.0
cov50/synth_0019,50,20265820,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov50\synth_0019\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.6457219251336899,0.5904645476772616,0.7123893805309734,0.3472222222222222,0.2054794520547945,0.2054794520547945
cov50/synth_0020,50,20265821,1,baseline_cc,ok,output\locked_evaluation\outputs\cov50\synth_0020\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.042662201758057766,0.021846866157935352,0.9035460992907801,0.07575757575757576,0.0,0.0
cov50/synth_0020,50,20265821,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov50\synth_0020\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.6179556937427129,0.6835769561478934,0.5638297872340425,0.42424242424242425,0.0,0.0
cov50/synth_0020,50,20265821,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov50\synth_0020\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.6857727737973387,0.6607495069033531,0.7127659574468085,0.5606060606060606,0.43283582089552236,0.43283582089552236
cov50/synth_0021,50,20265822,1,baseline_cc,ok,output\locked_evaluation\outputs\cov50\synth_0021\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.03596446556894698,0.01831995941708172,0.9754450583179864,0.0410958904109589,0.0,0.0
cov50/synth_0021,50,20265822,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov50\synth_0021\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.6307409675443968,0.6291997556505803,0.6322897483118478,0.3835616438356164,0.0,0.0
cov50/synth_0021,50,20265822,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov50\synth_0021\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.5782634376845837,0.5571997723392146,0.6009821976672806,0.3972602739726027,0.26666666666666666,0.26666666666666666
cov50/synth_0022,50,20265823,1,baseline_cc,ok,output\locked_evaluation\outputs\cov50\synth_0022\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.038986896328193736,0.01988968547367924,0.9785008715862871,0.046875,0.0,0.0
cov50/synth_0022,50,20265823,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov50\synth_0022\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.6286260758686644,0.6963276836158192,0.5729227193492156,0.390625,0.0,0.0
cov50/synth_0022,50,20265823,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov50\synth_0022\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.547174635643058,0.4885844748858447,0.6217315514235909,0.421875,0.3230769230769231,0.3230769230769231
cov50/synth_0023,50,20265824,1,baseline_cc,ok,output\locked_evaluation\outputs\cov50\synth_0023\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.04745095769920722,0.02438782591454347,0.8735795454545454,0.06329113924050633,0.0,0.0
cov50/synth_0023,50,20265824,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov50\synth_0023\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.49831932773109244,0.6100823045267489,0.4211647727272727,0.35443037974683544,0.0,0.0
cov50/synth_0023,50,20265824,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov50\synth_0023\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.5125415533393775,0.4460810099947396,0.6022727272727273,0.3037974683544304,0.2125,0.2125
cov50/synth_0024,50,20265825,1,baseline_cc,ok,output\locked_evaluation\outputs\cov50\synth_0024\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.03517399100250169,0.017923186344238975,0.9376073268460218,0.04225352112676056,0.0,0.0
cov50/synth_0024,50,20265825,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov50\synth_0024\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.5590599876314162,0.6079354404841963,0.5174585002862049,0.36619718309859156,0.0,0.0
cov50/synth_0024,50,20265825,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov50\synth_0024\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.7202413603949532,0.6914165350184307,0.7515741270749857,0.5070422535211268,0.23943661971830985,0.23943661971830985
cov60/synth_0000,60,20266801,1,baseline_cc,ok,output\locked_evaluation\outputs\cov60\synth_0000\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.025522200421863244,0.01293287273967929,0.9607920792079208,0.04807692307692308,0.0,0.0
cov60/synth_0000,60,20266801,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov60\synth_0000\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.527963176064442,0.6302197802197802,0.4542574257425743,0.3076923076923077,0.0,0.0
cov60/synth_0000,60,20266801,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov60\synth_0000\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.6468300929839392,0.564306784660767,0.7576237623762376,0.3173076923076923,0.1588785046728972,0.1588785046728972
cov60/synth_0001,60,20266802,1,baseline_cc,ok,output\locked_evaluation\outputs\cov60\synth_0001\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.0700447093889717,0.03738069989395546,0.5551181102362205,0.07777777777777778,0.0,0.0
cov60/synth_0001,60,20266802,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov60\synth_0001\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.5564368517388651,0.7319422150882825,0.44881889763779526,0.2777777777777778,0.0,0.0
cov60/synth_0001,60,20266802,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov60\synth_0001\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.5605605605605605,0.570264765784114,0.5511811023622047,0.26666666666666666,0.10752688172043011,0.10752688172043011
cov60/synth_0002,60,20266803,1,baseline_cc,ok,output\locked_evaluation\outputs\cov60\synth_0002\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.029635210648584164,0.015047341742558685,0.9705277587388622,0.012658227848101266,0.0,0.0
cov60/synth_0002,60,20266803,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov60\synth_0002\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.38928353967931806,0.47735191637630664,0.3286497601096642,0.26582278481012656,0.0,0.0
cov60/synth_0002,60,20266803,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov60\synth_0002\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.48507133401970876,0.4248904921412007,0.5651130911583276,0.3670886075949367,0.2125,0.2125
cov60/synth_0003,60,20266804,1,baseline_cc,ok,output\locked_evaluation\outputs\cov60\synth_0003\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.03287467668561575,0.01672741798571928,0.9478577202910267,0.03614457831325301,0.0,0.0
cov60/synth_0003,60,20266804,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov60\synth_0003\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.5029532030895046,0.5741701244813278,0.44745351657235244,0.30120481927710846,0.0,0.0
cov60/synth_0003,60,20266804,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov60\synth_0003\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.5330700888450148,0.5210343496719413,0.5456750202101859,0.27710843373493976,0.16470588235294117,0.16470588235294117
cov60/synth_0004,60,20266805,1,baseline_cc,ok,output\locked_evaluation\outputs\cov60\synth_0004\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.027432543776440693,0.013918065381886141,0.94603629417383,0.06451612903225806,0.0,0.0
cov60/synth_0004,60,20266805,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov60\synth_0004\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.49809885931558934,0.577455919395466,0.4379178605539637,0.34408602150537637,0.0,0.0
cov60/synth_0004,60,20266805,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov60\synth_0004\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.5915857605177993,0.5395513577331759,0.6547277936962751,0.46236559139784944,0.24489795918367346,0.24489795918367346
cov60/synth_0005,60,20266806,1,baseline_cc,ok,output\locked_evaluation\outputs\cov60\synth_0005\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.028633275208947147,0.014528480336821551,0.9818556701030928,0.03296703296703297,0.0,0.0
cov60/synth_0005,60,20266806,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov60\synth_0005\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.5618834080717489,0.6157248157248157,0.516701030927835,0.23076923076923078,0.0,0.0
cov60/synth_0005,60,20266806,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov60\synth_0005\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.607907425265188,0.5710144927536231,0.6498969072164948,0.2967032967032967,0.23076923076923078,0.23076923076923078
cov60/synth_0006,60,20266807,1,baseline_cc,ok,output\locked_evaluation\outputs\cov60\synth_0006\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.0315238479667704,0.01603353731224668,0.9304381245196003,0.0625,0.0,0.0
cov60/synth_0006,60,20266807,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov60\synth_0006\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.5183872396987151,0.6119246861924686,0.4496541122213682,0.3,0.0,0.0
cov60/synth_0006,60,20266807,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov60\synth_0006\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.4577619773150499,0.4090771558245083,0.5196003074558032,0.275,0.2891566265060241,0.2891566265060241
cov60/synth_0007,60,20266808,1,baseline_cc,ok,output\locked_evaluation\outputs\cov60\synth_0007\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.02782390320896092,0.01411603607894502,0.9622564935064936,0.021739130434782608,0.0,0.0
cov60/synth_0007,60,20266808,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov60\synth_0007\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.4933859364121606,0.5761517615176152,0.43141233766233766,0.31521739130434784,0.0,0.0
cov60/synth_0007,60,20266808,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov60\synth_0007\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.5623718068245384,0.5201793721973094,0.612012987012987,0.32608695652173914,0.24731182795698925,0.24731182795698925
cov60/synth_0008,60,20266809,1,baseline_cc,ok,output\locked_evaluation\outputs\cov60\synth_0008\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.026384449589953358,0.013384606010547908,0.9178272980501393,0.042105263157894736,0.0,0.0
cov60/synth_0008,60,20266809,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov60\synth_0008\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.5053653551354113,0.5619318181818181,0.45914577530176415,0.3473684210526316,0.0,0.0
cov60/synth_0008,60,20266809,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov60\synth_0008\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.5589555283557731,0.4985443959243086,0.6360259981429898,0.37894736842105264,0.2755102040816326,0.2755102040816326
cov60/synth_0009,60,20266810,1,baseline_cc,ok,output\locked_evaluation\outputs\cov60\synth_0009\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.03740302316267894,0.01909852671225711,0.899641577060932,0.0875,0.0,0.0
cov60/synth_0009,60,20266810,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov60\synth_0009\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.4265658747300216,0.5366847826086957,0.3539426523297491,0.2125,0.0,0.0
cov60/synth_0009,60,20266810,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov60\synth_0009\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.4677772906619904,0.45793991416309016,0.47804659498207885,0.25,0.08536585365853659,0.08536585365853659
cov60/synth_0010,60,20266811,1,baseline_cc,ok,output\locked_evaluation\outputs\cov60\synth_0010\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.04428819481660915,0.022823685373398146,0.7437005039596832,0.11363636363636363,0.0,0.0
cov60/synth_0010,60,20266811,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov60\synth_0010\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.5295978309986444,0.7111650485436893,0.421886249100072,0.3181818181818182,0.0,0.0
cov60/synth_0010,60,20266811,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov60\synth_0010\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.562564632885212,0.5396825396825397,0.5874730021598272,0.42045454545454547,0.16483516483516483,0.16483516483516483
cov60/synth_0011,60,20266812,1,baseline_cc,ok,output\locked_evaluation\outputs\cov60\synth_0011\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.03872389103080117,0.019933264999018603,0.6755358462675536,0.08139534883720931,0.0,0.0
cov60/synth_0011,60,20266812,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov60\synth_0011\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.4939597315436241,0.6258503401360545,0.4079822616407982,0.3023255813953488,0.0,0.0
cov60/synth_0011,60,20266812,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov60\synth_0011\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.5910898965791568,0.6399655469422911,0.549150036954915,0.38372093023255816,0.16129032258064516,0.16129032258064516
cov60/synth_0012,60,20266813,1,baseline_cc,ok,output\locked_evaluation\outputs\cov60\synth_0012\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.18521177315147164,0.11818598259276225,0.42786069651741293,0.17857142857142858,0.0,0.0
cov60/synth_0012,60,20266813,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov60\synth_0012\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.52218782249742,0.6912568306010929,0.41956882255389716,0.25,0.0,0.0
cov60/synth_0012,60,20266813,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov60\synth_0012\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.467741935483871,0.5087719298245614,0.43283582089552236,0.23809523809523808,0.0449438202247191,0.0449438202247191
cov60/synth_0013,60,20266814,1,baseline_cc,ok,output\locked_evaluation\outputs\cov60\synth_0013\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.06121040116591239,0.032587389741914406,0.5031525851197982,0.10869565217391304,0.0,0.0
cov60/synth_0013,60,20266814,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov60\synth_0013\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.43679999999999997,0.5973741794310722,0.3442622950819672,0.2608695652173913,0.0,0.0
cov60/synth_0013,60,20266814,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov60\synth_0013\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.5573997233748271,0.6171516079632465,0.5081967213114754,0.31521739130434784,0.11650485436893204,0.11650485436893204
cov60/synth_0014,60,20266815,1,baseline_cc,ok,output\locked_evaluation\outputs\cov60\synth_0014\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.033536798182001504,0.01709604466163749,0.8749494131930392,0.03488372093023256,0.0,0.0
cov60/synth_0014,60,20266815,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov60\synth_0014\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.4600531016171856,0.5699760765550239,0.3856738162687171,0.27906976744186046,0.0,0.0
cov60/synth_0014,60,20266815,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov60\synth_0014\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.5325318246110325,0.4728414442700157,0.6094698502630514,0.3953488372093023,0.27586206896551724,0.27586206896551724
cov60/synth_0015,60,20266816,1,baseline_cc,ok,output\locked_evaluation\outputs\cov60\synth_0015\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.030486633723874213,0.015488609750904834,0.9625137816979051,0.06451612903225806,0.0,0.0
cov60/synth_0015,60,20266816,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov60\synth_0015\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.47933176269008354,0.574435318275154,0.41124586549062847,0.3870967741935484,0.0,0.0
cov60/synth_0015,60,20266816,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov60\synth_0015\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.512152501985703,0.451035254616676,0.5924292539507534,0.2903225806451613,0.23404255319148937,0.23404255319148937
cov60/synth_0016,60,20266817,1,baseline_cc,ok,output\locked_evaluation\outputs\cov60\synth_0016\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.04345217533589077,0.02231475948610696,0.8235699517574087,0.08695652173913043,0.0,0.0
cov60/synth_0016,60,20266817,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov60\synth_0016\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.4359464627151051,0.4896907216494845,0.3928325292901447,0.21739130434782608,0.0,0.0
cov60/synth_0016,60,20266817,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov60\synth_0016\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.5278895917193789,0.45288603848051306,0.6326671261199173,0.2826086956521739,0.13541666666666666,0.13541666666666666
cov60/synth_0017,60,20266818,1,baseline_cc,ok,output\locked_evaluation\outputs\cov60\synth_0017\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.02905254844441937,0.014761663625158843,0.9109669811320755,0.023255813953488372,0.0,0.0
cov60/synth_0017,60,20266818,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov60\synth_0017\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.46016,0.503149055283415,0.423938679245283,0.3488372093023256,0.0,0.0
cov60/synth_0017,60,20266818,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov60\synth_0017\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.4980353634577602,0.42676767676767674,0.597877358490566,0.32558139534883723,0.22988505747126436,0.22988505747126436
cov60/synth_0018,60,20266819,1,baseline_cc,ok,output\locked_evaluation\outputs\cov60\synth_0018\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.06486201441378098,0.03460889138998312,0.5153631284916201,0.17582417582417584,0.0,0.0
cov60/synth_0018,60,20266819,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov60\synth_0018\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.5079646017699115,0.6932367149758454,0.40083798882681565,0.2857142857142857,0.0,0.0
cov60/synth_0018,60,20266819,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov60\synth_0018\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.503948312993539,0.518463810930576,0.49022346368715086,0.24175824175824176,0.07920792079207921,0.07920792079207921
cov60/synth_0019,60,20266820,1,baseline_cc,ok,output\locked_evaluation\outputs\cov60\synth_0019\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.032517558664997004,0.01653584728047953,0.970349309504468,0.06741573033707865,0.0,0.0
cov60/synth_0019,60,20266820,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov60\synth_0019\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.41205533596837945,0.5258511979823455,0.338748984565394,0.25842696629213485,0.0,0.0
cov60/synth_0019,60,20266820,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov60\synth_0019\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.5733048760466262,0.481124276660237,0.7091795288383428,0.33707865168539325,0.17777777777777778,0.17777777777777778
cov60/synth_0020,60,20266821,1,baseline_cc,ok,output\locked_evaluation\outputs\cov60\synth_0020\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.027566759447206254,0.013985237804539653,0.9549473684210527,0.011235955056179775,0.0,0.0
cov60/synth_0020,60,20266821,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov60\synth_0020\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.5835356433458396,0.6131725417439703,0.5566315789473684,0.30337078651685395,0.0,0.0
cov60/synth_0020,60,20266821,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov60\synth_0020\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.5647317341146311,0.49967595593000647,0.6492631578947369,0.3707865168539326,0.23076923076923078,0.23076923076923078
cov60/synth_0021,60,20266822,1,baseline_cc,ok,output\locked_evaluation\outputs\cov60\synth_0021\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.03283699647438302,0.01672652936456383,0.8915478615071283,0.06172839506172839,0.0,0.0
cov60/synth_0021,60,20266822,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov60\synth_0021\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.6103081538041997,0.6570757486788021,0.5697556008146639,0.43209876543209874,0.0,0.0
cov60/synth_0021,60,20266822,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov60\synth_0021\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.6196990424076607,0.5611065235342692,0.6919551934826884,0.30864197530864196,0.1686746987951807,0.1686746987951807
cov60/synth_0022,60,20266823,1,baseline_cc,ok,output\locked_evaluation\outputs\cov60\synth_0022\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.03192856284491445,0.016259626791195133,0.878880407124682,0.03225806451612903,0.0,0.0
cov60/synth_0022,60,20266823,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov60\synth_0022\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.5597897503285151,0.5788043478260869,0.5419847328244275,0.21505376344086022,0.0,0.0
cov60/synth_0022,60,20266823,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov60\synth_0022\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.5285745566017079,0.4638739431206764,0.6142493638676845,0.2903225806451613,0.21052631578947367,0.21052631578947367
